65	0	0.0825	0.0825
5.5	0	0.0825	0.0825
5.5	0	0.0825	0.0825
5.5	0	0.0825	0.0825
5.5	0	0.0825	0.0825
5.5	0	0.0825	0.0825
5.5	0	0.0825	0.0825
5.5	0	0.0825	0.0825
5.5	0	0.0825	0.0825
5.5	0	0.0825	0.0825
5.5	0	0.0825	0.0825
5.5	0	0.0825	0.0825
65	0	0.0825	0.0825
5.5	0	0.0825	0.0825
5.5	0	0.0825	0.0825
5.5	0	0.0825	0.0825
5.5	0	0.0825	0.0825
5.5	0	0.0825	0.0825
5.5	0	0.0825	0.0825
5.5	0	0.0825	0.0825
5.5	0	0.0825	0.0825
5.5	0	0.0825	0.0825
5.5	0	0.0825	0.0825
5.5	0	0.0825	0.0825
